cidade,data,precipitacao,temperatura,umidade,vento,ano,bairro
JAGUARAO,2019-05-29,0.0,12.666666666666666,86.66666666666667,0.2,2019,JAGUARAO
JAGUARAO,2019-05-30,1.0,,89.0,1.0,2019,JAGUARAO
JAGUARAO,2019-05-31,0.0,15.5,82.41666666666667,,2019,JAGUARAO
JAGUARAO,2019-06-01,0.0,11.75,87.625,0.0,2019,JAGUARAO
JAGUARAO,2019-06-02,0.0,8.25,87.95833333333333,0.5,2019,JAGUARAO
JAGUARAO,2019-06-03,0.0,9.0,85.0,1.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-06-04,0.0,8.0,84.75,0.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-06-05,0.0,17.25,82.66666666666667,1.0,2019,JAGUARAO
JAGUARAO,2019-06-06,0.0,12.0,79.41666666666667,2.5,2019,JAGUARAO
JAGUARAO,2019-06-07,0.0,14.0,86.91666666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-06-08,0.0,9.5,79.375,0.8571428571428571,2019,JAGUARAO
JAGUARAO,2019-06-09,0.0,10.0,80.375,1.5,2019,JAGUARAO
JAGUARAO,2019-06-10,0.0,16.2,88.16666666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-06-11,0.0,16.0,89.95833333333333,0.5,2019,JAGUARAO
JAGUARAO,2019-06-12,0.0,17.0,91.0,3.0,2019,JAGUARAO
JAGUARAO,2019-06-13,0.0,18.0,96.75,2.0,2019,JAGUARAO
JAGUARAO,2019-06-14,0.0,19.25,88.66666666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-06-15,0.0,17.666666666666668,98.875,2.0,2019,JAGUARAO
JAGUARAO,2019-06-16,0.0,19.0,98.0,1.0,2019,JAGUARAO
JAGUARAO,2019-06-17,0.0,19.0,93.625,2.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-06-18,0.0,18.333333333333332,88.66666666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-06-19,0.0,14.333333333333334,77.08333333333333,6.333333333333333,2019,JAGUARAO
JAGUARAO,2019-06-20,0.0,12.0,83.08333333333333,1.5,2019,JAGUARAO
JAGUARAO,2019-06-21,0.0,10.0,88.20833333333333,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-06-22,0.0,17.75,85.75,0.6666666666666666,2019,JAGUARAO
JAGUARAO,2019-06-23,0.0,19.5,78.125,4.0,2019,JAGUARAO
JAGUARAO,2019-06-24,0.0,19.666666666666668,83.58333333333333,1.75,2019,JAGUARAO
JAGUARAO,2019-06-25,0.0,20.5,79.45833333333333,5.0,2019,JAGUARAO
JAGUARAO,2019-06-26,0.0,,72.70833333333333,5.0,2019,JAGUARAO
JAGUARAO,2019-06-27,0.0,3.0,74.0,0.4,2019,JAGUARAO
JAGUARAO,2019-06-28,0.0,13.666666666666666,95.95833333333333,0.5,2019,JAGUARAO
JAGUARAO,2019-06-29,7.0,20.5,94.625,1.4,2019,JAGUARAO
JAGUARAO,2019-06-30,0.0,15.25,86.04166666666667,3.8,2019,JAGUARAO
JAGUARAO,2019-07-01,0.0,11.0,76.58333333333333,3.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-07-02,0.0,11.75,74.29166666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-07-03,0.0,9.5,69.20833333333333,6.0,2019,JAGUARAO
JAGUARAO,2019-07-04,0.0,9.0,72.95833333333333,5.333333333333333,2019,JAGUARAO
JAGUARAO,2019-07-05,0.0,,80.08333333333333,6.0,2019,JAGUARAO
JAGUARAO,2019-07-06,0.0,4.5,79.08333333333333,3.0,2019,JAGUARAO
JAGUARAO,2019-07-07,0.0,1.5,80.33333333333333,0.125,2019,JAGUARAO
JAGUARAO,2019-07-08,0.0,4.0,81.625,0.09090909090909091,2019,JAGUARAO
JAGUARAO,2019-07-09,0.0,9.833333333333334,87.0,0.15384615384615385,2019,JAGUARAO
JAGUARAO,2019-07-10,0.0,7.0,88.75,0.0,2019,JAGUARAO
JAGUARAO,2019-07-11,0.0,13.5,87.95833333333333,0.26666666666666666,2019,JAGUARAO
JAGUARAO,2019-07-12,5.0,13.666666666666666,94.08333333333333,0.5,2019,JAGUARAO
JAGUARAO,2019-07-13,0.0,13.25,93.79166666666667,0.5,2019,JAGUARAO
JAGUARAO,2019-07-14,0.0,8.666666666666666,88.45833333333333,0.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-07-15,0.0,12.0,93.79166666666667,0.25,2019,JAGUARAO
JAGUARAO,2019-07-16,0.0,6.0,84.45833333333333,0.5555555555555556,2019,JAGUARAO
JAGUARAO,2019-07-17,0.0,17.0,92.625,0.0,2019,JAGUARAO
JAGUARAO,2019-07-18,0.0,11.0,84.91666666666667,,2019,JAGUARAO
JAGUARAO,2019-07-19,0.0,12.8,83.16666666666667,0.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-07-20,0.0,19.0,84.54166666666667,0.25,2019,JAGUARAO
JAGUARAO,2019-07-21,0.0,22.0,71.0,2.0,2019,JAGUARAO
JAGUARAO,2019-07-22,0.0,17.0,84.08333333333333,0.75,2019,JAGUARAO
JAGUARAO,2019-07-23,2.0,13.6,97.66666666666667,4.0,2019,JAGUARAO
JAGUARAO,2019-07-24,2.0,13.0,93.125,3.0,2019,JAGUARAO
JAGUARAO,2019-07-25,13.0,12.5,93.70833333333333,4.666666666666667,2019,JAGUARAO
JAGUARAO,2019-07-26,2.0,12.0,91.31818181818181,4.25,2019,JAGUARAO
JAGUARAO,2019-07-27,0.0,14.0,85.79166666666667,2.2,2019,JAGUARAO
JAGUARAO,2019-07-28,0.0,12.333333333333334,92.16666666666667,0.0,2019,JAGUARAO
JAGUARAO,2019-07-29,0.0,13.0,93.79166666666667,1.0,2019,JAGUARAO
JAGUARAO,2019-07-30,0.0,14.0,85.0,0.2857142857142857,2019,JAGUARAO
JAGUARAO,2019-07-31,0.0,14.0,79.29166666666667,0.0,2019,JAGUARAO
JAGUARAO,2019-08-01,3.0,13.0,92.70833333333333,0.6666666666666666,2019,JAGUARAO
JAGUARAO,2019-08-02,0.0,10.0,75.5,4.0,2019,JAGUARAO
JAGUARAO,2019-08-03,0.0,8.0,75.875,5.5,2019,JAGUARAO
JAGUARAO,2019-08-04,0.0,8.0,76.5,0.5,2019,JAGUARAO
JAGUARAO,2019-08-05,0.0,8.5,79.04166666666667,0.14285714285714285,2019,JAGUARAO
JAGUARAO,2019-08-06,0.0,21.333333333333332,79.58333333333333,,2019,JAGUARAO
JAGUARAO,2019-08-07,0.0,18.5,82.79166666666667,1.0,2019,JAGUARAO
JAGUARAO,2019-08-08,4.0,,95.54166666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-08-09,15.0,,97.95833333333333,3.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-08-10,2.0,12.0,92.33333333333333,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-08-11,0.0,12.25,88.41666666666667,1.6666666666666667,2019,JAGUARAO
JAGUARAO,2019-08-12,0.0,12.5,90.16666666666667,1.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-08-13,0.0,9.5,76.91666666666667,7.5,2019,JAGUARAO
JAGUARAO,2019-08-14,0.0,4.333333333333333,83.25,3.0,2019,JAGUARAO
JAGUARAO,2019-08-15,0.0,7.0,83.125,,2019,JAGUARAO
JAGUARAO,2019-08-16,0.0,10.25,86.16666666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-08-17,0.0,25.5,71.625,4.0,2019,JAGUARAO
JAGUARAO,2019-08-18,0.0,12.0,82.5,4.666666666666667,2019,JAGUARAO
JAGUARAO,2019-08-19,0.0,10.0,77.45833333333333,3.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-08-20,0.0,9.0,84.33333333333333,2.5,2019,JAGUARAO
JAGUARAO,2019-08-21,0.0,,82.79166666666667,1.6,2019,JAGUARAO
JAGUARAO,2019-08-22,0.0,4.0,94.91666666666667,1.0,2019,JAGUARAO
JAGUARAO,2019-08-23,0.0,9.25,93.79166666666667,,2019,JAGUARAO
JAGUARAO,2019-08-24,0.0,16.0,89.29166666666667,1.4,2019,JAGUARAO
JAGUARAO,2019-08-25,0.0,15.0,83.83333333333333,4.0,2019,JAGUARAO
JAGUARAO,2019-08-26,0.0,15.0,93.0,1.5,2019,JAGUARAO
JAGUARAO,2019-08-27,0.0,18.0,94.79166666666667,0.6666666666666666,2019,JAGUARAO
JAGUARAO,2019-08-28,0.0,16.0,89.08333333333333,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-08-29,0.0,,77.70833333333333,,2019,JAGUARAO
JAGUARAO,2019-08-30,3.0,13.5,96.04166666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-08-31,1.0,16.5,85.70833333333333,2.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-09-01,0.0,7.0,74.95833333333333,,2019,JAGUARAO
JAGUARAO,2019-09-02,0.0,10.0,74.125,2.5,2019,JAGUARAO
JAGUARAO,2019-09-03,0.0,12.0,69.41666666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-09-04,0.0,9.0,68.95833333333333,4.333333333333333,2019,JAGUARAO
JAGUARAO,2019-09-05,0.0,2.0,80.54545454545455,0.75,2019,JAGUARAO
JAGUARAO,2019-09-06,2.0,11.5,85.20833333333333,4.5,2019,JAGUARAO
JAGUARAO,2019-09-07,4.0,16.5,92.79166666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-09-08,0.0,,98.45833333333333,1.0,2019,JAGUARAO
JAGUARAO,2019-09-09,6.0,16.0,91.33333333333333,4.333333333333333,2019,JAGUARAO
JAGUARAO,2019-09-10,3.0,13.0,94.5,2.0,2019,JAGUARAO
JAGUARAO,2019-09-11,1.0,,98.875,3.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-09-12,0.0,14.333333333333334,93.20833333333333,3.0,2019,JAGUARAO
JAGUARAO,2019-09-13,0.0,12.0,79.125,1.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-09-14,0.0,10.0,88.20833333333333,4.0,2019,JAGUARAO
JAGUARAO,2019-09-15,0.0,,93.16666666666667,0.0,2019,JAGUARAO
JAGUARAO,2019-09-16,13.0,15.0,95.16666666666667,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-09-17,0.0,14.2,59.5625,2.0,2019,JAGUARAO
JAGUARAO,2019-09-18,0.0,,67.66666666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-09-19,0.0,19.75,66.16666666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-09-20,0.0,11.0,61.583333333333336,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-09-21,0.0,15.0,57.041666666666664,,2019,JAGUARAO
JAGUARAO,2019-09-22,0.0,13.333333333333334,67.33333333333333,1.6,2019,JAGUARAO
JAGUARAO,2019-09-23,0.0,12.5,77.20833333333333,0.75,2019,JAGUARAO
JAGUARAO,2019-09-24,0.0,19.0,81.625,1.4285714285714286,2019,JAGUARAO
JAGUARAO,2019-09-25,0.0,10.5,85.95833333333333,0.5714285714285714,2019,JAGUARAO
JAGUARAO,2019-09-26,0.0,17.25,80.25,1.0,2019,JAGUARAO
JAGUARAO,2019-09-27,0.0,13.666666666666666,79.83333333333333,2.4,2019,JAGUARAO
JAGUARAO,2019-09-28,0.0,18.25,76.29166666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-09-29,0.0,18.0,80.95833333333333,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-09-30,0.0,25.0,74.79166666666667,4.5,2019,JAGUARAO
JAGUARAO,2019-10-01,2.0,21.0,83.45833333333333,,2019,JAGUARAO
JAGUARAO,2019-10-02,16.0,17.8,93.54166666666667,,2019,JAGUARAO
JAGUARAO,2019-10-03,0.0,15.666666666666666,78.625,3.5,2019,JAGUARAO
JAGUARAO,2019-10-04,5.0,16.6,94.875,4.0,2019,JAGUARAO
JAGUARAO,2019-10-05,0.0,15.333333333333334,90.625,5.0,2019,JAGUARAO
JAGUARAO,2019-10-06,0.0,13.5,85.95833333333333,1.6666666666666667,2019,JAGUARAO
JAGUARAO,2019-10-07,0.0,13.0,77.29166666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-10-08,0.0,21.666666666666668,76.625,1.0,2019,JAGUARAO
JAGUARAO,2019-10-09,0.0,20.5,67.83333333333333,0.75,2019,JAGUARAO
JAGUARAO,2019-10-10,0.0,,71.0,,2019,JAGUARAO
JAGUARAO,2019-10-11,0.0,26.0,78.04166666666667,2.6,2019,JAGUARAO
JAGUARAO,2019-10-12,0.0,18.0,81.875,,2019,JAGUARAO
JAGUARAO,2019-10-13,23.0,18.857142857142858,95.375,2.8,2019,JAGUARAO
JAGUARAO,2019-10-14,2.0,12.166666666666666,87.45833333333333,4.0,2019,JAGUARAO
JAGUARAO,2019-10-15,0.0,16.0,79.875,2.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-10-16,0.0,16.0,93.0,5.5,2019,JAGUARAO
JAGUARAO,2019-10-17,7.0,16.0,96.5,6.666666666666667,2019,JAGUARAO
JAGUARAO,2019-10-18,0.0,20.0,83.875,3.0,2019,JAGUARAO
JAGUARAO,2019-10-19,0.0,14.0,79.29166666666667,1.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-10-20,0.0,15.666666666666666,82.33333333333333,1.0,2019,JAGUARAO
JAGUARAO,2019-10-21,0.0,17.0,84.54166666666667,1.75,2019,JAGUARAO
JAGUARAO,2019-10-22,0.0,14.0,83.29166666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-10-23,0.0,18.8,73.83333333333333,3.5,2019,JAGUARAO
JAGUARAO,2019-10-24,0.0,23.0,67.33333333333333,1.5,2019,JAGUARAO
JAGUARAO,2019-10-25,0.0,18.0,72.83333333333333,0.0,2019,JAGUARAO
JAGUARAO,2019-10-26,0.0,18.5,52.916666666666664,2.8,2019,JAGUARAO
JAGUARAO,2019-10-27,0.0,18.0,86.70833333333333,1.1666666666666667,2019,JAGUARAO
JAGUARAO,2019-10-28,0.0,22.75,83.04166666666667,2.2,2019,JAGUARAO
JAGUARAO,2019-10-29,1.0,21.0,90.91666666666667,3.0,2019,JAGUARAO
JAGUARAO,2019-10-30,5.0,18.666666666666668,96.20833333333333,3.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-10-31,0.0,16.0,81.16666666666667,3.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-11-01,0.0,21.0,79.66666666666667,6.0,2019,JAGUARAO
JAGUARAO,2019-11-02,11.0,20.0,92.29166666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-11-03,0.0,17.0,81.16666666666667,1.0,2019,JAGUARAO
JAGUARAO,2019-11-04,1.0,18.5,92.0,1.0,2019,JAGUARAO
JAGUARAO,2019-11-05,0.0,19.0,80.79166666666667,7.0,2019,JAGUARAO
JAGUARAO,2019-11-06,0.0,18.166666666666668,71.5,0.9,2019,JAGUARAO
JAGUARAO,2019-11-07,0.0,16.0,74.66666666666667,0.14285714285714285,2019,JAGUARAO
JAGUARAO,2019-11-08,0.0,22.0,84.625,0.0,2019,JAGUARAO
JAGUARAO,2019-11-09,0.0,19.0,86.54166666666667,1.5,2019,JAGUARAO
JAGUARAO,2019-11-10,0.0,20.75,85.16666666666667,4.0,2019,JAGUARAO
JAGUARAO,2019-11-11,0.0,20.5,78.125,4.5,2019,JAGUARAO
JAGUARAO,2019-11-12,0.0,22.0,80.79166666666667,5.0,2019,JAGUARAO
JAGUARAO,2019-11-13,0.0,21.0,87.20833333333333,1.0,2019,JAGUARAO
JAGUARAO,2019-11-14,12.0,26.0,86.33333333333333,0.6,2019,JAGUARAO
JAGUARAO,2019-11-15,0.0,16.5,78.66666666666667,1.6,2019,JAGUARAO
JAGUARAO,2019-11-16,0.0,17.0,73.0,0.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-11-17,0.0,22.0,65.20833333333333,0.2,2019,JAGUARAO
JAGUARAO,2019-11-18,0.0,23.666666666666668,52.958333333333336,1.2857142857142858,2019,JAGUARAO
JAGUARAO,2019-11-19,0.0,,76.0,,2019,JAGUARAO
JAGUARAO,2019-11-20,0.0,21.0,80.16666666666667,,2019,JAGUARAO
JAGUARAO,2019-11-21,0.0,22.5,82.66666666666667,1.0,2019,JAGUARAO
JAGUARAO,2019-11-22,0.0,24.75,87.5,1.0,2019,JAGUARAO
JAGUARAO,2019-11-23,0.0,20.666666666666668,63.083333333333336,2.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-11-24,0.0,19.25,62.5,3.0,2019,JAGUARAO
JAGUARAO,2019-11-25,0.0,19.0,67.375,6.666666666666667,2019,JAGUARAO
JAGUARAO,2019-11-26,0.0,,81.95833333333333,3.0,2019,JAGUARAO
JAGUARAO,2019-11-27,1.0,21.75,76.5,2.0,2019,JAGUARAO
JAGUARAO,2019-11-28,0.0,16.0,60.291666666666664,1.2,2019,JAGUARAO
JAGUARAO,2019-11-29,0.0,31.0,54.541666666666664,1.5,2019,JAGUARAO
JAGUARAO,2019-11-30,0.0,22.0,58.291666666666664,0.6363636363636364,2019,JAGUARAO
JAGUARAO,2019-12-01,0.0,20.5,56.291666666666664,3.0,2019,JAGUARAO
JAGUARAO,2019-12-02,0.0,16.0,65.70833333333333,2.0,2019,JAGUARAO
JAGUARAO,2019-12-03,0.0,17.5,62.666666666666664,1.2,2019,JAGUARAO
JAGUARAO,2019-12-04,0.0,19.2,64.58333333333333,1.5,2019,JAGUARAO
JAGUARAO,2019-12-05,0.0,,65.0,5.0,2019,JAGUARAO
JAGUARAO,2019-12-06,0.0,18.25,63.458333333333336,0.0,2019,JAGUARAO
JAGUARAO,2019-12-07,0.0,14.5,67.29166666666667,0.0,2019,JAGUARAO
JAGUARAO,2019-12-08,0.0,21.5,62.5,0.6666666666666666,2019,JAGUARAO
JAGUARAO,2019-12-09,0.0,18.0,53.875,1.5,2019,JAGUARAO
JAGUARAO,2019-12-10,0.0,32.0,52.958333333333336,0.8,2019,JAGUARAO
JAGUARAO,2019-12-11,0.0,28.6,36.625,0.0,2019,JAGUARAO
JAGUARAO,2019-12-12,0.0,25.5,63.458333333333336,3.0,2019,JAGUARAO
JAGUARAO,2019-12-13,0.0,15.0,60.416666666666664,2.3333333333333335,2019,JAGUARAO
JAGUARAO,2019-12-14,0.0,22.5,60.791666666666664,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-12-15,6.0,20.333333333333332,94.29166666666667,2.0,2019,JAGUARAO
JAGUARAO,2019-12-16,0.0,22.0,80.5,2.6666666666666665,2019,JAGUARAO
JAGUARAO,2019-12-17,0.0,19.333333333333332,76.0,0.16666666666666666,2019,JAGUARAO
JAGUARAO,2019-12-18,0.0,21.0,75.16666666666667,1.25,2019,JAGUARAO
JAGUARAO,2019-12-19,0.0,24.25,72.70833333333333,5.0,2019,JAGUARAO
JAGUARAO,2019-12-20,0.0,24.0,79.75,6.0,2019,JAGUARAO
JAGUARAO,2019-12-21,1.0,22.5,80.83333333333333,10.0,2019,JAGUARAO
JAGUARAO,2019-12-22,0.0,19.0,75.5,,2019,JAGUARAO
JAGUARAO,2019-12-23,0.0,,59.0,2.25,2019,JAGUARAO
JAGUARAO,2019-12-24,0.0,18.333333333333332,53.75,0.0,2019,JAGUARAO
JAGUARAO,2019-12-25,0.0,21.666666666666668,59.458333333333336,0.6666666666666666,2019,JAGUARAO
JAGUARAO,2019-12-26,0.0,22.6,85.875,0.0,2019,JAGUARAO
JAGUARAO,2019-12-27,0.0,27.5,80.125,2.4,2019,JAGUARAO
JAGUARAO,2019-12-28,0.0,32.666666666666664,70.58333333333333,2.7142857142857144,2019,JAGUARAO
JAGUARAO,2019-12-29,0.0,28.5,74.45833333333333,0.0,2019,JAGUARAO
JAGUARAO,2019-12-30,0.0,,83.29166666666667,1.3333333333333333,2019,JAGUARAO
JAGUARAO,2019-12-31,0.0,23.5,84.875,1.25,2019,JAGUARAO
JAGUARAO,2020-01-01,0.0,24.333333333333332,86.41666666666667,3.0,2020,JAGUARAO
JAGUARAO,2020-01-02,0.0,25.0,75.83333333333333,2.75,2020,JAGUARAO
JAGUARAO,2020-01-03,0.0,20.0,75.375,2.8,2020,JAGUARAO
JAGUARAO,2020-01-04,0.0,19.5,76.95833333333333,3.5,2020,JAGUARAO
JAGUARAO,2020-01-05,0.0,22.0,75.125,1.6666666666666667,2020,JAGUARAO
JAGUARAO,2020-01-06,0.0,24.0,67.66666666666667,7.0,2020,JAGUARAO
JAGUARAO,2020-01-07,0.0,19.0,67.95833333333333,0.0,2020,JAGUARAO
JAGUARAO,2020-01-08,0.0,23.666666666666668,60.708333333333336,0.8571428571428571,2020,JAGUARAO
JAGUARAO,2020-01-09,0.0,26.666666666666668,79.125,1.0,2020,JAGUARAO
JAGUARAO,2020-01-10,0.0,27.5,86.95833333333333,0.5714285714285714,2020,JAGUARAO
JAGUARAO,2020-01-11,0.0,26.2,79.25,0.625,2020,JAGUARAO
JAGUARAO,2020-01-12,0.0,25.0,70.66666666666667,0.25,2020,JAGUARAO
JAGUARAO,2020-01-13,0.0,,70.41666666666667,1.0,2020,JAGUARAO
JAGUARAO,2020-01-14,0.0,,72.45833333333333,2.25,2020,JAGUARAO
JAGUARAO,2020-01-15,0.0,26.25,80.29166666666667,0.0,2020,JAGUARAO
JAGUARAO,2020-01-16,1.0,20.0,63.791666666666664,3.5,2020,JAGUARAO
JAGUARAO,2020-01-17,0.0,15.2,68.16666666666667,0.7142857142857143,2020,JAGUARAO
JAGUARAO,2020-01-18,0.0,16.0,65.25,1.5,2020,JAGUARAO
JAGUARAO,2020-01-19,0.0,26.5,78.83333333333333,1.4,2020,JAGUARAO
JAGUARAO,2020-01-20,0.0,22.666666666666668,79.95833333333333,1.0,2020,JAGUARAO
JAGUARAO,2020-01-21,0.0,,83.58333333333333,0.0,2020,JAGUARAO
JAGUARAO,2020-01-22,0.0,24.0,76.20833333333333,4.0,2020,JAGUARAO
JAGUARAO,2020-01-23,0.0,20.5,75.625,2.5,2020,JAGUARAO
JAGUARAO,2020-01-24,0.0,24.0,75.66666666666667,1.2222222222222223,2020,JAGUARAO
JAGUARAO,2020-01-25,11.0,23.75,72.45833333333333,1.25,2020,JAGUARAO
JAGUARAO,2020-01-26,0.0,28.0,82.41666666666667,0.18181818181818182,2020,JAGUARAO
JAGUARAO,2020-01-27,0.0,21.0,75.95833333333333,3.5,2020,JAGUARAO
JAGUARAO,2020-01-28,0.0,25.0,74.83333333333333,1.0,2020,JAGUARAO
JAGUARAO,2020-01-29,0.0,25.0,76.70833333333333,1.0,2020,JAGUARAO
JAGUARAO,2020-01-30,0.0,22.0,86.79166666666667,2.3333333333333335,2020,JAGUARAO
JAGUARAO,2020-01-31,0.0,23.0,83.125,3.0,2020,JAGUARAO
JAGUARAO,2020-02-01,0.0,28.0,73.70833333333333,0.16666666666666666,2020,JAGUARAO
JAGUARAO,2020-02-02,0.0,31.0,74.875,1.5,2020,JAGUARAO
JAGUARAO,2020-02-03,0.0,21.0,79.75,4.5,2020,JAGUARAO
JAGUARAO,2020-02-04,0.0,23.0,77.08333333333333,5.0,2020,JAGUARAO
JAGUARAO,2020-02-05,0.0,26.5,75.41666666666667,3.5,2020,JAGUARAO
JAGUARAO,2020-02-06,0.0,28.0,76.125,4.0,2020,JAGUARAO
JAGUARAO,2020-02-07,0.0,27.0,78.41666666666667,1.6666666666666667,2020,JAGUARAO
JAGUARAO,2020-02-08,0.0,22.5,83.875,6.666666666666667,2020,JAGUARAO
JAGUARAO,2020-02-09,0.0,20.75,73.5,3.0,2020,JAGUARAO
JAGUARAO,2020-02-10,0.0,24.5,74.45833333333333,2.0,2020,JAGUARAO
JAGUARAO,2020-02-11,0.0,22.0,71.95833333333333,1.0,2020,JAGUARAO
JAGUARAO,2020-02-12,0.0,19.0,71.79166666666667,2.6,2020,JAGUARAO
JAGUARAO,2020-02-13,0.0,24.75,71.875,4.666666666666667,2020,JAGUARAO
JAGUARAO,2020-02-14,5.0,22.0,85.79166666666667,2.0,2020,JAGUARAO
JAGUARAO,2020-02-15,0.0,24.833333333333332,78.75,0.0,2020,JAGUARAO
JAGUARAO,2020-02-16,0.0,29.0,77.16666666666667,0.2,2020,JAGUARAO
JAGUARAO,2020-02-17,0.0,28.333333333333332,69.83333333333333,2.0,2020,JAGUARAO
JAGUARAO,2020-02-18,10.0,24.0,80.0,1.0,2020,JAGUARAO
JAGUARAO,2020-02-19,0.0,,78.58333333333333,0.0,2020,JAGUARAO
JAGUARAO,2020-02-20,0.0,21.5,71.5,1.0,2020,JAGUARAO
JAGUARAO,2020-02-21,0.0,16.6,68.33333333333333,4.0,2020,JAGUARAO
JAGUARAO,2020-02-22,0.0,17.5,70.5,2.5,2020,JAGUARAO
JAGUARAO,2020-02-23,0.0,19.0,78.79166666666667,0.7272727272727273,2020,JAGUARAO
JAGUARAO,2020-02-24,0.0,20.0,76.16666666666667,0.0,2020,JAGUARAO
JAGUARAO,2020-02-25,0.0,19.0,74.41666666666667,1.5,2020,JAGUARAO
JAGUARAO,2020-02-26,0.0,13.0,75.45833333333333,3.0,2020,JAGUARAO
JAGUARAO,2020-02-27,0.0,17.0,69.75,0.0,2020,JAGUARAO
JAGUARAO,2020-02-28,0.0,22.25,57.791666666666664,3.0,2020,JAGUARAO
JAGUARAO,2020-02-29,0.0,21.5,61.958333333333336,0.375,2020,JAGUARAO
JAGUARAO,2020-03-01,0.0,25.333333333333332,76.54166666666667,0.8,2020,JAGUARAO
JAGUARAO,2020-03-02,0.0,20.5,79.95833333333333,3.6666666666666665,2020,JAGUARAO
JAGUARAO,2020-03-03,0.0,,75.83333333333333,1.625,2020,JAGUARAO
JAGUARAO,2020-03-04,0.0,23.2,79.83333333333333,1.1111111111111112,2020,JAGUARAO
JAGUARAO,2020-03-05,0.0,18.333333333333332,78.58333333333333,0.5555555555555556,2020,JAGUARAO
JAGUARAO,2020-03-06,0.0,19.0,81.125,0.42857142857142855,2020,JAGUARAO
JAGUARAO,2020-03-07,0.0,19.0,73.95833333333333,0.0,2020,JAGUARAO
JAGUARAO,2020-03-08,0.0,25.25,73.41666666666667,2.5,2020,JAGUARAO
JAGUARAO,2020-03-09,0.0,26.666666666666668,69.25,1.375,2020,JAGUARAO
JAGUARAO,2020-03-10,1.0,21.75,93.41666666666667,2.5,2020,JAGUARAO
JAGUARAO,2020-03-11,0.0,24.0,85.91666666666667,3.3333333333333335,2020,JAGUARAO
JAGUARAO,2020-03-12,0.0,,78.29166666666667,2.0,2020,JAGUARAO
JAGUARAO,2020-03-13,0.0,24.5,84.625,1.5,2020,JAGUARAO
JAGUARAO,2020-03-14,0.0,25.0,80.91666666666667,3.5,2020,JAGUARAO
JAGUARAO,2020-03-15,0.0,22.6,84.125,1.0,2020,JAGUARAO
JAGUARAO,2020-03-16,0.0,23.0,76.29166666666667,2.0,2020,JAGUARAO
JAGUARAO,2020-03-17,0.0,24.0,81.125,0.7142857142857143,2020,JAGUARAO
JAGUARAO,2020-03-18,0.0,21.5,87.58333333333333,2.0,2020,JAGUARAO
JAGUARAO,2020-03-19,0.0,21.75,80.70833333333333,3.0,2020,JAGUARAO
JAGUARAO,2020-03-20,0.0,21.4,78.625,3.857142857142857,2020,JAGUARAO
JAGUARAO,2020-03-21,0.0,23.333333333333332,75.45833333333333,1.0,2020,JAGUARAO
JAGUARAO,2020-03-22,0.0,23.333333333333332,69.08333333333333,0.0,2020,JAGUARAO
JAGUARAO,2020-03-23,0.0,21.0,81.125,0.6666666666666666,2020,JAGUARAO
JAGUARAO,2020-03-24,0.0,24.0,77.625,5.0,2020,JAGUARAO
JAGUARAO,2020-03-25,0.0,25.0,73.75,5.0,2020,JAGUARAO
